Index,offset,difference
873,0.7072,0.040498971939086914
874,0.7112,0.04110431671142578
875,0.6832,0.04188108444213867
876,0.6780,0.04376482963562012
877,0.6664,0.041686058044433594
878,0.6506,0.042109012603759766
879,0.6292,0.04239296913146973
880,0.6223,0.04236912727355957
881,0.6294,0.04270291328430176
882,0.6365,0.042472124099731445
883,0.6451,0.042150020599365234
884,0.6449,0.04225301742553711
885,0.6456,0.04263019561767578
886,0.6313,0.04259514808654785
887,0.6553,0.040853023529052734
888,0.7061,0.04459381103515625
889,0.7307,0.0418848991394043
890,0.6781,0.04085993766784668
891,0.6691,0.04136800765991211
892,0.6739,0.04197978973388672
893,0.6798,0.044827938079833984
894,0.6784,0.04411196708679199
895,0.7108,0.04334902763366699
896,0.7185,0.04254913330078125
897,0.7319,0.04306674003601074
898,0.7300,0.04222512245178223
899,0.7380,0.042176008224487305
900,0.7423,0.04152202606201172
901,0.7488,0.041259050369262695
902,0.8438,0.04078483581542969
903,0.7974,0.041155099868774414
904,0.7981,0.04111480712890625
905,0.8660,0.04130101203918457
906,0.7831,0.04162478446960449
907,0.7793,0.04157090187072754
908,0.7893,0.0417170524597168
909,0.7822,0.04324913024902344
910,0.8042,0.04273629188537598
911,0.8286,0.04300808906555176
912,0.8272,0.043382883071899414
913,0.8316,0.04263782501220703
914,0.8264,0.0433809757232666
915,0.8349,0.04219198226928711
916,0.8295,0.04244828224182129
917,0.8979,0.04125690460205078
918,0.9426,0.04218912124633789
919,0.9933,0.04405713081359863
920,1.0353,0.04214596748352051
921,0.9542,0.042977094650268555
922,0.9098,0.04216599464416504
923,0.9163,0.043398141860961914
924,0.9124,0.042626142501831055
925,0.9196,0.04179787635803223
926,0.8971,0.04235696792602539
927,0.8838,0.04428219795227051
928,0.8855,0.04197096824645996
929,0.8859,0.043195247650146484
930,0.8807,0.04208087921142578
931,0.8625,0.04291200637817383
932,0.8419,0.04254007339477539
933,0.9207,0.04087710380554199
934,0.9585,0.040947914123535156
935,0.9782,0.041409969329833984
936,0.9865,0.041106224060058594
937,0.9366,0.04213285446166992
938,0.9629,0.04253125190734863
939,0.9039,0.04295825958251953
940,0.9041,0.04367995262145996
941,0.8962,0.04255199432373047
942,0.8499,0.04256892204284668
943,0.8305,0.042861223220825195
944,0.8657,0.04254579544067383
945,0.8622,0.04334378242492676
946,0.8547,0.04105329513549805
947,0.8345,0.041568756103515625
948,0.9210,0.04078102111816406
949,1.0053,0.04102516174316406
950,0.9841,0.04187417030334473
951,0.9320,0.04099416732788086
952,0.8382,0.04124593734741211
953,0.9133,0.04219698905944824
954,0.8876,0.04191398620605469
955,0.8808,0.0424501895904541
956,0.8748,0.04227423667907715
957,0.8461,0.04599905014038086
958,0.8352,0.0429692268371582
959,0.8282,0.04221701622009277
960,0.8244,0.043257713317871094
961,0.8082,0.042035818099975586
962,0.7918,0.04077267646789551
963,0.7685,0.043274879455566406
964,0.8097,0.041124820709228516
965,0.8391,0.04207777976989746
966,0.8075,0.04201197624206543
967,0.7879,0.04152178764343262
968,0.7993,0.04138016700744629
969,0.7773,0.041818857192993164
970,0.7954,0.04438614845275879
971,0.7969,0.04212379455566406
972,0.7886,0.04362201690673828
973,0.7779,0.04465889930725098
974,0.7798,0.044615983963012695
975,0.7735,0.04322099685668945
976,0.7654,0.043077945709228516
977,0.7598,0.04195713996887207
978,0.7412,0.04132080078125
979,0.8940,0.04136395454406738
980,0.8906,0.04064798355102539
981,0.8497,0.04302620887756348
982,0.8099,0.04325985908508301
983,0.7780,0.04193735122680664
984,0.7773,0.04162192344665527
985,0.7744,0.042562246322631836
986,0.7666,0.04224991798400879
987,0.7498,0.04238414764404297
988,0.7249,0.04313397407531738
989,0.7146,0.042382001876831055
990,0.7053,0.04210495948791504
991,0.6955,0.04250597953796387
992,0.6949,0.042701005935668945
993,0.6835,0.04085993766784668
994,0.6749,0.04107213020324707
995,0.7392,0.0414121150970459
996,0.7749,0.04062795639038086
997,0.6466,0.042256832122802734
998,0.6514,0.041045188903808594
999,0.6247,0.043493032455444336
1000,0.6162,0.042294979095458984
1001,0.6303,0.043287038803100586
1002,0.6239,0.04287099838256836
1003,0.6147,0.04349207878112793
1004,0.5968,0.04316902160644531
1005,0.5850,0.04302787780761719
1006,0.5741,0.04265284538269043
1007,0.5570,0.041658878326416016
1008,0.5406,0.040400028228759766
1009,0.5230,0.04120302200317383
1010,0.5503,0.04061007499694824
1011,0.4033,0.0409243106842041
1012,0.5054,0.04240298271179199
1013,0.5328,0.04251885414123535
1014,0.4813,0.04168128967285156
1015,0.4667,0.04209113121032715
1016,0.4560,0.041703224182128906
1017,0.4370,0.04364299774169922
1018,0.4226,0.042458295822143555
1019,0.4165,0.04235696792602539
1020,0.4032,0.0423128604888916
1021,0.3918,0.04265785217285156
1022,0.3765,0.04165792465209961
1023,0.3585,0.04221200942993164
1024,0.3378,0.04175114631652832
1025,0.3205,0.04075789451599121
1026,0.2951,0.0402679443359375
1027,0.2339,0.041049957275390625
1028,0.2248,0.041153669357299805
1029,0.2213,0.04235410690307617
1030,0.2365,0.04233598709106445
1031,0.2344,0.04154706001281738
1032,0.2179,0.04221177101135254
1033,0.2301,0.04226398468017578
1034,0.2370,0.04299306869506836
1035,0.2283,0.04289364814758301
1036,0.2203,0.042450904846191406
1037,0.2130,0.04161405563354492
1038,0.2050,0.04271578788757324
1039,0.1924,0.040750980377197266
1040,0.1764,0.041155099868774414
1041,0.1642,0.04122519493103027
1042,0.0550,0.042607784271240234
1043,0.0148,0.04118490219116211
1044,0.0446,0.041529178619384766
1045,0.0943,0.04361081123352051
1046,0.1153,0.043688058853149414
1047,0.1422,0.044365882873535156
1048,0.1428,0.04330611228942871
1049,0.1318,0.04455399513244629
1050,0.1219,0.043779850006103516
1051,0.1142,0.04277515411376953
1052,0.1090,0.04286789894104004
1053,0.1066,0.042501211166381836
1054,0.0976,0.041764020919799805
1055,0.0914,0.04157066345214844
1056,0.0761,0.0412139892578125
1057,0.0199,0.04105329513549805
1058,0.0303,0.042391061782836914
1059,0.0095,0.04146575927734375
1060,0.0390,0.04491400718688965
1061,0.0035,0.042118072509765625
1062,0.0390,0.04213714599609375
1063,0.0474,0.042626142501831055
1064,0.0484,0.04257011413574219
1065,0.0545,0.04284191131591797
1066,0.0479,0.04326319694519043
1067,0.0497,0.04297184944152832
1068,0.0454,0.04300498962402344
1069,0.0350,0.04120779037475586
1070,0.0331,0.04141092300415039
1071,0.0344,0.040960073471069336
1072,0.0541,0.04180097579956055
1073,0.0430,0.04217386245727539
1074,0.0239,0.04294896125793457
1075,0.0629,0.04426288604736328
1076,0.0020,0.04342079162597656
1077,0.0338,0.044402360916137695
1078,0.0950,0.04225301742553711
1079,0.0829,0.04371500015258789
1080,0.0640,0.04373311996459961
1081,0.0726,0.04367399215698242
1082,0.0704,0.043408870697021484
1083,0.0709,0.045411109924316406
1084,0.0700,0.04236483573913574
1085,0.0689,0.043890953063964844
1086,0.0714,0.04218411445617676
1087,0.0708,0.041536569595336914
1088,0.0426,0.042054176330566406
1089,0.0351,0.042536020278930664
1090,0.0588,0.041471004486083984
1091,0.0307,0.04288005828857422
1092,0.0663,0.042487144470214844
1093,0.1219,0.044139862060546875
1094,0.1166,0.042466163635253906
1095,0.1141,0.04458498954772949
1096,0.1130,0.04668903350830078
1097,0.1099,0.04678511619567871
1098,0.1163,0.04501199722290039
1099,0.1173,0.046948909759521484
1100,0.1166,0.04405474662780762
1101,0.1202,0.04422402381896973
1102,0.1200,0.046366214752197266
1103,0.1343,0.044458866119384766
1104,0.0131,0.04424905776977539
1105,0.0414,0.04706311225891113
1106,0.1467,0.04604911804199219
1107,0.1854,0.04309988021850586
1108,0.1648,0.0436701774597168
1109,0.1517,0.04788613319396973
1110,0.1607,0.04549574851989746
1111,0.1808,0.044496774673461914
1112,0.1784,0.044996023178100586
1113,0.1763,0.04573225975036621
1114,0.1834,0.04620003700256348
1115,0.1852,0.046724796295166016
1116,0.1865,0.044064998626708984
1117,0.1871,0.04380011558532715
1118,0.1895,0.043135881423950195
1119,0.1220,0.04258108139038086
1120,0.0816,0.04438900947570801
1121,0.1247,0.043900251388549805
1122,0.1854,0.0429232120513916
1123,0.2502,0.04369091987609863
1124,0.2646,0.04393315315246582
1125,0.2721,0.043527841567993164
1126,0.2725,0.04550933837890625
1127,0.2572,0.04600977897644043
1128,0.2541,0.04515480995178223
1129,0.2636,0.04506111145019531
1130,0.2650,0.04529571533203125
1131,0.2692,0.043556928634643555
1132,0.2739,0.042549848556518555
1133,0.2753,0.04250288009643555
1134,0.2656,0.04140901565551758
1135,0.0312,0.04278302192687988
1136,0.0717,0.04270529747009277
1137,0.1498,0.04319500923156738
1138,0.1864,0.04451394081115723
1139,0.2844,0.044844865798950195
1140,0.3288,0.04315590858459473
1141,0.3315,0.04566788673400879
1142,0.3470,0.04595470428466797
1143,0.3404,0.04423880577087402
1144,0.3441,0.04481816291809082
1145,0.3466,0.04459428787231445
1146,0.3531,0.04494118690490723
1147,0.3526,0.04453110694885254
1148,0.3620,0.04484987258911133
1149,0.3613,0.0437161922454834
1150,0.2575,0.04302215576171875
1151,0.4880,0.044699907302856445
1152,0.5664,0.04373621940612793
1153,0.5631,0.0439910888671875
1154,0.4860,0.0440669059753418
1155,0.4775,0.04511213302612305
1156,0.4378,0.04364418983459473
1157,0.4319,0.04564809799194336
1158,0.4328,0.04613804817199707
1159,0.4329,0.0463099479675293
1160,0.4388,0.045732975006103516
1161,0.4389,0.045140981674194336
1162,0.4469,0.04712176322937012
1163,0.4509,0.04344511032104492
1164,0.4552,0.04450678825378418
1165,0.4606,0.04492688179016113
1166,0.5022,0.042742013931274414
1167,0.4824,0.04514908790588379
1168,0.5100,0.045334815979003906
1169,0.5565,0.04309201240539551
1170,0.5952,0.04424595832824707
1171,0.5572,0.044584035873413086
1172,0.5317,0.04520392417907715
1173,0.5241,0.04675793647766113
1174,0.5218,0.045790910720825195
1175,0.5150,0.04585766792297363
1176,0.5149,0.04690408706665039
1177,0.5131,0.04599881172180176
1178,0.5071,0.04440808296203613
1179,0.5097,0.0455317497253418
1180,0.5049,0.04213690757751465
1181,0.5125,0.043344974517822266
1182,0.6009,0.04334521293640137
1183,0.7293,0.04146313667297363
1184,0.7711,0.04264497756958008
1185,0.7504,0.04314017295837402
1186,0.5931,0.04275989532470703
1187,0.5612,0.04414486885070801
1188,0.5320,0.042945146560668945
1189,0.5165,0.04459118843078613
1190,0.4995,0.043519020080566406
1191,0.4951,0.044378042221069336
1192,0.4941,0.04313182830810547
1193,0.4946,0.04271674156188965
1194,0.5013,0.04245924949645996
1195,0.4988,0.042695045471191406
1196,0.4964,0.04288196563720703
1197,0.6740,0.0410008430480957
1198,0.6498,0.043991804122924805
1199,0.5807,0.04245185852050781
1200,0.6293,0.04328799247741699
1201,0.6030,0.04265332221984863
1202,0.5444,0.04406118392944336
1203,0.5113,0.043943166732788086
1204,0.5016,0.04419112205505371
1205,0.4898,0.045567989349365234
1206,0.4849,0.04510021209716797
1207,0.4776,0.04497218132019043
1208,0.4730,0.0457000732421875
1209,0.4664,0.04454398155212402
1210,0.4659,0.04459190368652344
1211,0.4643,0.04512810707092285
1212,0.4564,0.04462695121765137
1213,0.5134,0.04562711715698242
1214,0.5793,0.04472804069519043
1215,0.6283,0.04482603073120117
1216,0.5826,0.045150041580200195
1217,0.5861,0.044801950454711914
1218,0.5263,0.04500412940979004
1219,0.5034,0.04557490348815918
1220,0.4879,0.04493379592895508
1221,0.4827,0.04615616798400879
1222,0.4830,0.04593706130981445
1223,0.4827,0.04576992988586426
1224,0.4933,0.04589390754699707
1225,0.4945,0.045432090759277344
1226,0.4986,0.044960975646972656
1227,0.5002,0.04410696029663086
1228,0.4435,0.044816017150878906
1229,0.4662,0.04405808448791504
1230,0.5596,0.044594764709472656
1231,0.6043,0.04396176338195801
1232,0.6540,0.04439091682434082
1233,0.5642,0.042764902114868164
1234,0.5138,0.04337477684020996
1235,0.5229,0.04493308067321777
1236,0.5117,0.04377889633178711
1237,0.4979,0.04375720024108887
1238,0.4997,0.04480290412902832
1239,0.4968,0.04282093048095703
1240,0.4949,0.0424959659576416
1241,0.4932,0.042755126953125
1242,0.4914,0.04607391357421875
1243,0.4842,0.04360198974609375
1244,0.4256,0.04366779327392578
1245,0.5012,0.04229307174682617
1246,0.5401,0.04157710075378418
1247,0.6198,0.04272317886352539
1248,0.6258,0.04312896728515625
1249,0.5817,0.044245004653930664
1250,0.5373,0.043805837631225586
1251,0.5280,0.047300100326538086
1252,0.5306,0.04614400863647461
1253,0.5290,0.04550909996032715
1254,0.5310,0.045922040939331055
1255,0.5308,0.046341896057128906
1256,0.5334,0.045454978942871094
1257,0.5322,0.04545903205871582
1258,0.5303,0.04416084289550781
1259,0.4637,0.04317498207092285
1260,0.6499,0.04528188705444336
1261,0.7552,0.04465675354003906
1262,0.6994,0.0453488826751709
1263,0.6801,0.04364895820617676
1264,0.6720,0.04451394081115723
1265,0.6311,0.04433608055114746
1266,0.6031,0.04320406913757324
1267,0.5865,0.043233633041381836
1268,0.5775,0.04317116737365723
1269,0.5791,0.045680999755859375
1270,0.5794,0.04619407653808594
1271,0.5808,0.04233503341674805
1272,0.5787,0.04300808906555176
1273,0.5775,0.04132509231567383
1274,0.5757,0.042357683181762695
1275,0.5805,0.04059481620788574
1276,0.7440,0.041081905364990234
1277,0.7256,0.04184603691101074
1278,0.7077,0.042687177658081055
1279,0.6705,0.04335522651672363
1280,0.6557,0.044493913650512695
1281,0.6151,0.04370474815368652
1282,0.6109,0.04358792304992676
1283,0.5999,0.04375791549682617
1284,0.5994,0.04427790641784668
1285,0.5982,0.043168067932128906
1286,0.6001,0.044393062591552734
1287,0.5977,0.045944929122924805
1288,0.6020,0.04544329643249512
1289,0.6023,0.04438209533691406
1290,0.5426,0.04342293739318848
1291,0.6100,0.04262113571166992
1292,0.6454,0.04571819305419922
1293,0.7332,0.04395484924316406
1294,0.7176,0.04229307174682617
1295,0.7037,0.044386863708496094
1296,0.6501,0.04377603530883789
1297,0.6271,0.043530941009521484
1298,0.6064,0.044918060302734375
1299,0.5876,0.04411005973815918
1300,0.5795,0.04469585418701172
1301,0.5762,0.04410886764526367
1302,0.5714,0.04271817207336426
1303,0.5670,0.042738914489746094
1304,0.5571,0.06427907943725586
1305,0.5505,0.04305410385131836
1306,0.6161,0.04381394386291504
1307,0.7552,0.04361701011657715
1308,0.7032,0.044397830963134766
1309,0.6751,0.04398989677429199
1310,0.6500,0.04677104949951172
1311,0.5617,0.04388594627380371
1312,0.5448,0.04512906074523926
1313,0.5172,0.046758174896240234
1314,0.5156,0.04677414894104004
1315,0.5007,0.04761004447937012
1316,0.4948,0.045480966567993164
1317,0.4932,0.0448000431060791
1318,0.4809,0.04454803466796875
1319,0.4734,0.0435948371887207
1320,0.4631,0.0428929328918457
1321,0.3411,0.041175127029418945
1322,0.5065,0.04484891891479492
1323,0.5026,0.04322409629821777
1324,0.5114,0.04745769500732422
1325,0.4966,0.04635167121887207
1326,0.4676,0.045648813247680664
1327,0.4517,0.04606795310974121
1328,0.4349,0.04522418975830078
1329,0.4278,0.042372941970825195
1330,0.4145,0.04550313949584961
1331,0.4027,0.04383492469787598
1332,0.3937,0.04479384422302246
1333,0.3866,0.04417300224304199
1334,0.3774,0.04488825798034668
1335,0.3678,0.04373812675476074
1336,0.3532,0.04234600067138672
1337,0.4068,0.04499197006225586
1338,0.4432,0.04584789276123047
1339,0.4081,0.04444575309753418
1340,0.4262,0.05413985252380371
1341,0.3914,0.04557681083679199
1342,0.3628,0.04498791694641113
1343,0.3263,0.04537224769592285
1344,0.3172,0.044899702072143555
1345,0.3103,0.04613208770751953
1346,0.2993,0.045809030532836914
1347,0.2861,0.04860186576843262
1348,0.2789,0.04715299606323242
1349,0.2708,0.04561614990234375
1350,0.2649,0.04499673843383789
1351,0.2561,0.04357099533081055
1352,0.2991,0.04466605186462402
1353,0.2511,0.04380393028259277
1354,0.2742,0.04211783409118652
1355,0.3255,0.04239201545715332
1356,0.2442,0.0439600944519043
1357,0.2464,0.04192376136779785
1358,0.2174,0.04362010955810547
1359,0.2144,0.044274330139160156
1360,0.1950,0.042945146560668945
1361,0.1871,0.04428815841674805
1362,0.1664,0.04378485679626465
1363,0.1683,0.04465985298156738
1364,0.1574,0.04524707794189453
1365,0.1431,0.04453277587890625
1366,0.1357,0.04377174377441406
1367,0.1275,0.04388689994812012
1368,0.1202,0.045419931411743164
1369,0.1216,0.04430890083312988
1370,0.1341,0.04348587989807129
1371,0.1210,0.04869985580444336
1372,0.1275,0.04473876953125
1373,0.1140,0.04495406150817871
1374,0.1184,0.045001983642578125
1375,0.1011,0.04570794105529785
1376,0.0861,0.04457807540893555
1377,0.0596,0.045050859451293945
1378,0.0491,0.04645133018493652
1379,0.0417,0.04894423484802246
1380,0.0344,0.044188737869262695
1381,0.0232,0.04384183883666992
1382,0.0196,0.04657697677612305
1383,0.0836,0.042523860931396484
1384,0.1494,0.042144060134887695
1385,0.1196,0.04169106483459473
1386,0.1271,0.04562878608703613
1387,0.0227,0.04606199264526367
1388,0.0191,0.045330047607421875
1389,0.0027,0.04528474807739258
1390,0.0260,0.046569108963012695
1391,0.0579,0.04630017280578613
1392,0.0717,0.047698259353637695
1393,0.0873,0.045870304107666016
1394,0.0952,0.04541802406311035
1395,0.1066,0.04448199272155762
1396,0.1181,0.04407763481140137
1397,0.1266,0.044164180755615234
1398,0.1409,0.04432201385498047
1399,0.0609,0.04409980773925781
1400,0.1486,0.04446291923522949
1401,0.2046,0.046011924743652344
1402,0.2551,0.04444098472595215
1403,0.1911,0.043109893798828125
1404,0.1986,0.045072317123413086
1405,0.2034,0.04512190818786621
1406,0.2119,0.045903921127319336
1407,0.2241,0.046927690505981445
1408,0.2305,0.04642319679260254
1409,0.2414,0.04494309425354004
1410,0.2470,0.045105934143066406
1411,0.2496,0.04491305351257324
1412,0.2604,0.04329514503479004
1413,0.2659,0.04401707649230957
1414,0.3484,0.04488396644592285
1415,0.5448,0.04394173622131348
1416,0.3411,0.043395042419433594
1417,0.2548,0.04489493370056152
1418,0.2562,0.04356217384338379
1419,0.2594,0.04426121711730957
1420,0.2903,0.04628491401672363
1421,0.3217,0.04524588584899902
1422,0.3361,0.04676985740661621
1423,0.3391,0.04524993896484375
1424,0.3513,0.04594898223876953
1425,0.3650,0.04358196258544922
1426,0.3741,0.04432415962219238
1427,0.3779,0.04282689094543457
1428,0.3853,0.04313492774963379
1429,0.3957,0.04193377494812012
1430,0.5527,0.04196310043334961
1431,0.4908,0.042665958404541016
1432,0.3849,0.041745901107788086
1433,0.3835,0.04351091384887695
1434,0.4036,0.04454398155212402
1435,0.4057,0.04129481315612793
1436,0.3953,0.04221987724304199
1437,0.4242,0.04225468635559082
1438,0.4370,0.04356098175048828
1439,0.4437,0.042838096618652344
1440,0.4550,0.04307198524475098
1441,0.4610,0.04149198532104492
1442,0.4716,0.04276275634765625
1443,0.4730,0.04282331466674805
1444,0.4746,0.04187607765197754
1445,0.4816,0.042717933654785156
1446,0.2296,0.04358696937561035
1447,0.2133,0.042608022689819336
1448,0.2878,0.04283022880554199
1449,0.3120,0.044077157974243164
1450,0.3658,0.043530941009521484
1451,0.4225,0.04460334777832031
1452,0.4610,0.04638314247131348
1453,0.4985,0.04656195640563965
1454,0.5241,0.04578399658203125
1455,0.5438,0.046143293380737305
1456,0.5525,0.04599308967590332
1457,0.5624,0.04651808738708496
1458,0.5723,0.0469970703125
1459,0.5879,0.045616865158081055
1460,0.5943,0.045228004455566406
1461,0.6969,0.04748177528381348
1462,0.6418,0.04395318031311035
1463,0.6443,0.04391217231750488
1464,0.6510,0.04481792449951172
1465,0.6423,0.046835899353027344
1466,0.6248,0.04729175567626953
1467,0.6204,0.046087026596069336
1468,0.6367,0.046064138412475586
1469,0.6367,0.04560112953186035
1470,0.6441,0.046090126037597656
1471,0.6540,0.044999122619628906
1472,0.6558,0.04275989532470703
1473,0.6639,0.04300498962402344
1474,0.6664,0.04486393928527832
1475,0.6662,0.04273819923400879
1476,0.8459,0.043398141860961914
1477,0.6576,0.042777061462402344
1478,0.6418,0.04264378547668457
1479,0.6253,0.043766021728515625
1480,0.6521,0.04446983337402344
1481,0.6290,0.04225301742553711
1482,0.6236,0.04378318786621094
1483,0.6390,0.04235506057739258
1484,0.6625,0.0443568229675293
1485,0.6776,0.046244144439697266
1486,0.6756,0.045742034912109375
1487,0.6720,0.04384112358093262
1488,0.6735,0.04455900192260742
1489,0.6729,0.04355883598327637
1490,0.6764,0.043152809143066406
1491,0.6805,0.04353618621826172
1492,0.7325,0.04287004470825195
1493,0.5809,0.04290914535522461
1494,0.5944,0.04381680488586426
1495,0.5700,0.04219388961791992
1496,0.6372,0.04236006736755371
1497,0.6421,0.0437009334564209
1498,0.6665,0.04551863670349121
1499,0.6746,0.043532609939575195
1500,0.7016,0.04514312744140625
1501,0.7004,0.04465365409851074
1502,0.7060,0.044497013092041016
1503,0.6994,0.04532194137573242
1504,0.6981,0.04437971115112305
1505,0.6962,0.04426312446594238
1506,0.6986,0.0457000732421875
1507,0.7501,0.04334616661071777
1508,0.6736,0.04290008544921875
1509,0.6480,0.04280209541320801
1510,0.5836,0.04472804069519043
1511,0.6383,0.04348492622375488
1512,0.6708,0.044487953186035156
1513,0.6832,0.043601036071777344
1514,0.6818,0.04447197914123535
1515,0.7050,0.04585695266723633
1516,0.7068,0.04691815376281738
1517,0.7084,0.04538393020629883
1518,0.7132,0.04444384574890137
1519,0.7108,0.04454922676086426
1520,0.7118,0.04640793800354004
1521,0.7125,0.04322218894958496
1522,0.7128,0.04417586326599121
1523,0.7340,0.0435032844543457
1524,0.6204,0.043557167053222656
1525,0.6010,0.04305219650268555
1526,0.6032,0.04507303237915039
1527,0.6393,0.045883893966674805
1528,0.6877,0.04341578483581543
1529,0.6704,0.04405403137207031
1530,0.6895,0.04760313034057617
1531,0.6992,0.04625105857849121
1532,0.7003,0.04774022102355957
1533,0.6924,0.04713106155395508
1534,0.6964,0.046192169189453125
1535,0.6939,0.04341292381286621
1536,0.7012,0.04463005065917969
1537,0.7078,0.04440808296203613
1538,0.8857,0.043988943099975586
1539,1.0075,0.043421030044555664
1540,0.8762,0.04289507865905762
1541,0.8532,0.04276084899902344
1542,0.8043,0.04497790336608887
1543,0.6994,0.04378509521484375
1544,0.6737,0.043409109115600586
1545,0.6261,0.04642081260681152
1546,0.6336,0.046341896057128906
1547,0.6330,0.04674410820007324
1548,0.6299,0.04723715782165527
1549,0.6250,0.04731392860412598
1550,0.6194,0.04557228088378906
1551,0.6090,0.04486489295959473
1552,0.6009,0.044233083724975586
1553,0.6023,0.042752742767333984
1554,0.6726,0.04738211631774902
1555,0.7783,0.04381108283996582
1556,0.6640,0.04643893241882324
1557,0.6284,0.04518914222717285
1558,0.5645,0.04454970359802246
1559,0.5527,0.045230865478515625
1560,0.5076,0.04760909080505371
1561,0.5054,0.04844498634338379
1562,0.5007,0.0477290153503418
1563,0.5050,0.04775285720825195
1564,0.4978,0.04601597785949707
1565,0.4869,0.04439997673034668
1566,0.4778,0.045697927474975586
1567,0.4643,0.044753074645996094
1568,0.4622,0.04404187202453613
1569,0.4608,0.04398393630981445
1570,0.5062,0.04335284233093262
1571,0.5280,0.04481005668640137
1572,0.4315,0.04348587989807129
1573,0.4304,0.044525146484375
1574,0.4467,0.0452728271484375
1575,0.4531,0.0459747314453125
1576,0.3735,0.04429316520690918
1577,0.3565,0.04656219482421875
1578,0.3591,0.0456690788269043
1579,0.3462,0.04651594161987305
1580,0.3423,0.045655012130737305
1581,0.3344,0.04441094398498535
1582,0.3307,0.047753334045410156
1583,0.3240,0.04413008689880371
1584,0.3197,0.04517006874084473
1585,0.3156,0.043485164642333984
1586,0.3526,0.04438614845275879
1587,0.3945,0.044499874114990234
1588,0.5319,0.04447293281555176
1589,0.4271,0.0453639030456543
1590,0.3582,0.04445195198059082
1591,0.2825,0.045475006103515625
1592,0.2824,0.04533720016479492
1593,0.2373,0.047651052474975586
1594,0.2407,0.04734015464782715
1595,0.2265,0.04753279685974121
1596,0.2221,0.048545122146606445
1597,0.2177,0.04616403579711914
1598,0.2165,0.045841217041015625
1599,0.2152,0.04675102233886719
1600,0.2104,0.0459439754486084
1601,0.2059,0.04616498947143555
1602,0.1986,0.043634891510009766
1603,0.3981,0.044875144958496094
1604,0.4122,0.044425010681152344
1605,0.2185,0.046854257583618164
1606,0.2482,0.046669960021972656
1607,0.2163,0.04496288299560547
1608,0.1820,0.04526686668395996
1609,0.1447,0.045867919921875
1610,0.1384,0.046689748764038086
1611,0.1582,0.04689478874206543
1612,0.1508,0.04889798164367676
1613,0.1509,0.046688079833984375
1614,0.1536,0.045697927474975586
1615,0.1526,0.04672122001647949
1616,0.1533,0.04532670974731445
1617,0.1530,0.04505181312561035
1618,0.1561,0.04431295394897461
1619,0.1637,0.04467487335205078
1620,0.2539,0.04541182518005371
1621,0.2571,0.04378795623779297
1622,0.2508,0.0461580753326416
1623,0.2343,0.04474592208862305
1624,0.2039,0.04617190361022949
1625,0.1796,0.04552507400512695
1626,0.1589,0.04571390151977539
1627,0.1125,0.04640316963195801
1628,0.1009,0.04480409622192383
1629,0.0990,0.045519113540649414
1630,0.1042,0.04587221145629883
1631,0.0986,0.04428863525390625
1632,0.0997,0.04512166976928711
1633,0.0956,0.04480576515197754
1634,0.0896,0.04419422149658203
1635,0.0934,0.04355597496032715
1636,0.0943,0.04323267936706543
1637,0.1919,0.04383587837219238
1638,0.3750,0.043656110763549805
1639,0.2186,0.04233193397521973
1640,0.1745,0.04400205612182617
1641,0.0947,0.04405498504638672
1642,0.0368,0.04384279251098633
1643,0.0448,0.04419422149658203
1644,0.0544,0.045417070388793945
1645,0.0663,0.046939849853515625
1646,0.0652,0.04514002799987793
1647,0.0658,0.04607892036437988
1648,0.0610,0.04427790641784668
1649,0.0617,0.04632115364074707
1650,0.0541,0.04627084732055664
1651,0.0551,0.046256065368652344
1652,0.0558,0.04525923728942871
1653,0.0551,0.045717716217041016
1654,0.0761,0.04658222198486328
1655,0.0607,0.04514002799987793
1656,0.0515,0.04485034942626953
1657,0.0246,0.0452570915222168
1658,0.0109,0.04565691947937012
1659,0.0062,0.04489326477050781
1660,0.0034,0.0459592342376709
1661,0.0245,0.04613804817199707
1662,0.0112,0.04763007164001465
1663,0.0274,0.04754209518432617
1664,0.0209,0.04708409309387207
1665,0.0165,0.047104835510253906
1666,0.0069,0.04725360870361328
1667,0.0032,0.04746127128601074
1668,0.0032,0.046885013580322266
1669,0.0001,0.046938180923461914
1670,0.0035,0.04695701599121094
1671,0.0026,0.04579901695251465
1672,0.0012,0.044754981994628906
1673,0.0874,0.046685218811035156
1674,0.0485,0.044618844985961914
1675,0.0336,0.04506206512451172
1676,0.0067,0.04853200912475586
1677,0.0189,0.04429125785827637
1678,0.0621,0.04501914978027344
1679,0.0805,0.045387983322143555
1680,0.0464,0.04568004608154297
1681,0.0564,0.0468442440032959
1682,0.0538,0.047100067138671875
1683,0.0609,0.05237579345703125
1684,0.0634,0.05061602592468262
1685,0.0730,0.04873323440551758
1686,0.0769,0.04811525344848633
1687,0.0807,0.045189857482910156
1688,0.0833,0.044168949127197266
1689,0.0901,0.04405093193054199
1690,0.0950,0.043660879135131836
1691,0.2114,0.043435096740722656
1692,0.1576,0.042983055114746094
1693,0.0591,0.0429689884185791
1694,0.1071,0.04483604431152344
1695,0.1236,0.04466891288757324
1696,0.1059,0.04457902908325195
1697,0.1219,0.043951988220214844
1698,0.1560,0.04540276527404785
1699,0.1546,0.04464888572692871
1700,0.1461,0.04598188400268555
1701,0.1511,0.048078060150146484
1702,0.1532,0.04701876640319824
